uniq,relid,year,active_year,code_status,type_of_violence,source_article,source_original,conflict_id,conflict_name,dyad_id,dyad_name,side_a,side_a_id,side_b,side_b_id,where_location,where_prec,country,isocc,isonumber,gwno,region,adm1,adm2,lat,lng,geocomment,priogrid_gid,date_start,date_end,date_prec,event_type,deaths_a,deaths_b,civilian_deaths,unknown,best_est,high_est,low_est,deathsplit,dyad_unique,geom_wkt
19374,NIG-2010-2-373-12,2010,0,clear,2,Agence France Press 14 July 2010 Christian-Muslim clashes kill 8; mosques  church burnt,police,373,Christians (Nigeria) - Muslims (Nigeria),373,Christians (Nigeria) - Muslims (Nigeria),Christians (Nigeria),1899,Muslims (Nigeria),1900,Wukari town  Taraba state,1,Nigeria,NGA,566,475,Africa,Taraba,Wukari,7.85,9.783333,,140780,7/13/2010,7/14/2010,2,1,0,0,0,0,0,8,0,0,20373,POINT(9.783333 7.85)
19375,NIG-2010-2-254-13,2010,1,clear,2,Reuters News 3 December 2010 Gunmen kill seven in central Nigerian village,security forces,254,"Fulani, Hausa - Anaguta, Afisare, Birom",254,"Fulani, Hausa - Anaguta, Afisare, Birom",Fulani  Hausa,547520,"Anaguta, Afisare, Birom",547510,Gero village  Plateau State,1,Nigeria,NGA,566,475,Africa,Plateau,Jos North,9.833333,8.833333,,143658,11/21/2010,11/21/2010,1,1,1,0,0,0,1,1,1,0,20254,POINT(8.833333 9.833333)
19376,NIG-2010-2-254-14,2010,1,clear,2,Reuters News 3 December 2010 Gunmen kill seven in central Nigerian village,security forces,254,"Fulani, Hausa - Anaguta, Afisare, Birom",254,"Fulani, Hausa - Anaguta, Afisare, Birom",Fulani  Hausa,547520,"Anaguta, Afisare, Birom",547510,Miango village  Plateau State,1,Nigeria,NGA,566,475,Africa,Plateau,Bassa,9.85,8.683333,,143658,12/3/2010,12/3/2010,1,1,0,0,0,0,0,7,0,0,20254,POINT(8.683333 9.85)
19378,NIG-2010-2-429-2,2010,1,clear,2,Agence France Presse 7 March 2010 Scores killed in Nigeria violence  ,A Fulani resident in Jos  Yusuf Alkali,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Kuru Karama town  Plateau State,1,Nigeria,NGA,566,475,Africa,Plateau,Jos South,9.716667,8.85,"Kura likely refers to Kuru Karama, a village in Jos South LGA, Plataeu State. Coded.",143658,2/19/2010,2/25/2010,3,1,4,0,0,0,4,4,4,0,20429,POINT(8.85 9.716667)
19379,NIG-2010-2-254-15,2010,1,clear,2,"Agence France Presse 7 March 2010 Scores killed in Nigeria violence   Reuters News 7 March 2010 Nigerian security forces on red alert after clashes       Reuters News 7 March 2010 UPDATE 5-Up to 300 feared dead in central Nigeria clashes Agence France Presse 8 March 2010 Nigeria sends in troops after sectarian attacks kill 500   Agence France Presse 9 March 2010 Land disputes, politics at root of Nigeria violence: experts   Agence France Presse 10 March 2010 Nigerian police chief says 109 killed in sectarian massacreHRW March 8, 2010 "Nigeria: Investigate Massacre  Step Up Patrols"" ICG ""Northern Nigeria: Background to Conflict" Crisis Group Africa Report N168, 20 December 2010",government official and witnesses; A Reuters witness; Plateau State Commissioner for Information Gregory Yenlong; rights activists; Plateau State police commissioner Ikechukwu Aduba,254,"Fulani, Hausa - Anaguta, Afisare, Birom",254,"Fulani, Hausa - Anaguta, Afisare, Birom",Fulani  Hausa,547520,"Anaguta, Afisare, Birom",547510,"Dogo Nahawa town, Plateau State (south of Jos, and environs)",2,Nigeria,NGA,566,475,Africa,Plateau,Barkin Ladi,9.8,8.95,,143658,3/7/2010,3/7/2010,1,1,0,109,0,0,109,500,109,0,20254,POINT(8.95 9.8)
19380,NIG-2010-2-429-4,2010,1,clear,2,"Agence France Presse 17 March 2010 11 dead in new Nigeria sectarian attack: officials      Associated Press Newswires 17 March 2010 Attackers kill 12 in latest Nigeria fighting",Plateau State Information Commissioner Gregory Yenlong,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Riyom LGA  Plateau state (Byie village),3,Nigeria,NGA,566,475,Africa,Plateau,Riyom,9.516667,8.7,"Unknown location. Coded by ADM2. Bachit used as centroid.",143658,3/17/2010,3/17/2010,1,1,0,13,0,0,13,20,10,0,20429,POINT(8.7 9.516667)
19381,NIG-2010-2-429-5,2010,1,clear,2,NigeriaWatch,"Other newpapers (2 Deaths) , Independent (2 Deaths) , Vanguard (2 Deaths)",429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Vom Wang town  Plateau State,1,Nigeria,NGA,566,475,Africa,Plateau,Jos South,9.683333,8.733333,Vwang likely refers to Vom Wang.,143658,4/7/2010,4/7/2010,1,1,0,0,0,0,0,2,0,0,20429,POINT(8.733333 9.683333)
19382,NIG-2010-2-429-6,2010,1,clear,2,NigeriaWatch,The Guardian,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Barkin Ladi LGA  Plateau State (Kasa village),3,Nigeria,NGA,566,475,Africa,Plateau,Barkin Ladi,9.533333,8.9,Unknown location. Coded by ADM2. Barakin Ladi used as Centroid for Barkin Ladi LGA.,143658,4/14/2010,4/14/2010,1,1,0,1,0,0,1,1,1,0,20429,POINT(8.9 9.533333)
19383,NIG-2010-2-429-7,2010,1,clear,2,Agence France Presse 20 April 2010 Six Muslim nomads killed in Nigeria: leader  ,pastoralists' leader; Police,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Kauru village  Kaduna State,1,Nigeria,NGA,566,475,Africa,Kaduna,Kauru,10.575977,8.14782,,145097,4/18/2010,4/18/2010,1,1,6,0,0,0,6,6,3,0,20429,POINT(8.14782 10.575977)
19384,NIG-2010-2-429-8,2010,1,clear,2,"Agence France Presse 19 April 2010 Two Christian farmers slain in Nigeria: police  Agence France Presse 20 April 2010 Nigeria army exhumes bodies in clash flashpoint  ",police and residents,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Riyom village  Plateau State,1,Nigeria,NGA,566,475,Africa,Plateau,Jos South,9.633333,8.766667,,143658,4/19/2010,4/19/2010,1,1,0,5,0,0,5,5,2,0,20429,POINT(8.766667 9.633333)
19385,NIG-2010-2-429-9,2010,1,clear,2,Reuters News 21 April 2010 Violence in central Nigeria kills nine  tensions high   Agence France Presse 22 April 2010 More bodies picked up in Nigeria after sectarian attacks   ,police and residents,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Riyom LGA  Plateau State,3,Nigeria,NGA,566,475,Africa,Plateau,Riyom,9.516667,8.7,"Unknown location. Coded by ADM2. Bachit used as centroid.",143658,4/20/2010,4/20/2010,1,1,7,0,0,0,7,15,7,0,20429,POINT(8.7 9.516667)
19386,NIG-2010-2-429-10,2010,1,clear,2,Agence France Presse  22 May 2010 Three killed in fresh Nigerian sectarian attack: military,military,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Barkin Ladi LGA  Plateau State (Tusung village),3,Nigeria,NGA,566,475,Africa,Plateau,Barkin Ladi,9.533333,8.9,Unknown location. Coded by ADM2. Barakin Ladi used as Centroid for Barkin Ladi LGA.,143658,5/22/2010,5/22/2010,1,1,3,0,0,0,3,3,3,0,20429,POINT(8.9 9.533333)
19387,NIG-2010-2-429-11,2010,1,clear,2,Agence France Presse 23 May 2010 Fresh religious violence hits Nigerian city,Witnesses  army source ,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Jos town  Plateau State,1,Nigeria,NGA,566,475,Africa,Plateau,Jos North,9.916667,8.9,,143658,5/23/2010,5/23/2010,1,1,0,0,0,0,0,1,0,0,20429,POINT(8.9 9.916667)
19388,NIG-2010-2-429-12,2010,1,clear,2,NigeriaWatch,Independent (7Deaths)   Other newpapers (5Deaths),429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Kizanche village  Kaduna State (area boundary settlement between Kaduna and Plateau States),2,Nigeria,NGA,566,475,Africa,Kaduna,Kaura,9.716667,8.583333,Kizachi likely refers to Kizanche  a village near the border to Riyom LGA.,143658,7/3/2010,7/4/2010,2,3,0,0,0,0,0,7,0,0,20429,POINT(8.583333 9.716667)
19389,NIG-2010-2-429-13,2010,1,clear,2,Agence France Presse 5 July 2010 Farmer killed in fresh attack on Nigerian Christian village,military,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Riyom village  Plateau State,1,Nigeria,NGA,566,475,Africa,Plateau,Jos South,9.633333,8.766667,,143658,7/4/2010,7/4/2010,1,1,0,0,0,0,0,1,0,0,20429,POINT(8.766667 9.633333)
19390,NIG-2010-2-429-14,2010,1,clear,2,Agence France Presse 17 July 2010 Muslim attack on Christian village in Nigeria kills 8: army,army,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,"Jos town, Plateau State (Mazzah village, some 14 kilometres from Jos)",2,Nigeria,NGA,566,475,Africa,Plateau,Jos North,9.916667,8.9,,143658,7/17/2010,7/17/2010,1,1,0,0,0,0,0,8,0,0,20429,POINT(8.9 9.916667)
19391,NIG-2010-2-429-15,2010,1,clear,2,NigeriaWatch,The Nation,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Road between Toro and Nabordo  Bauchi State (at Sabon-Giba a village),2,Nigeria,NGA,566,475,Africa,Bauchi,Toro,10.1165722,9.2520694,Unknown location. Coded by Google Earth estimate of midpoint of road between Toro and Nobordo.,144379,8/2/2010,8/2/2010,1,1,0,0,0,0,0,2,0,0,20429,POINT(9.2520694 10.1165722)
19392,NIG-2010-2-429-16,2010,1,clear,2,NigeriaWatch,Daily Trust (1 Deaths)   The Nation (1 Deaths),429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,"Barkin Ladi LGA, Plateau State (Maidontoro village, Foron district)",3,Nigeria,NGA,566,475,Africa,Plateau,Barkin Ladi,9.533333,8.9,Unknown location. Coded by ADM2. Barakin Ladi used as Centroid for Barkin Ladi LGA.,143658,8/7/2010,8/7/2010,1,1,0,1,0,0,1,1,1,0,20429,POINT(8.9 9.533333)
19393,NIG-2010-2-429-17,2010,1,clear,2,BBC Monitoring Africa 27 October 2010 Nigeria: Security service intercepts illegal arms shipment at Lagos port[Text of report by private Nigerian newspaper The Guardian website on 26 October: Report by Martins Oloja  Isa Abdulsalami and Anietie Akpan: ""SSS Intercepts Arms Shipment at Apapa Port; Six Feared Killed in Plateau Reprisal Attack; IGP Wants Anti-Terrorism Bill's Passage Fast-Tracked""],officials,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Jos South LGA  Plateau State (Jero village),3,Nigeria,NGA,566,475,Africa,Plateau,Jos South,9.716667,8.85,"Unknown location. Coded by ADM2. Kuru Karama used as centroid.",143658,10/18/2010,10/24/2010,3,1,1,0,0,0,1,1,1,0,20429,POINT(8.85 9.716667)
19394,NIG-2010-2-429-18,2010,1,clear,2,BBC Monitoring Africa 27 October 2010 Nigeria: Security service intercepts illegal arms shipment at Lagos port[Text of report by private Nigerian newspaper The Guardian website on 26 October: Report by Martins Oloja  Isa Abdulsalami and Anietie Akpan: ""SSS Intercepts Arms Shipment at Apapa Port; Six Feared Killed in Plateau Reprisal Attack; IGP Wants Anti-Terrorism Bill's Passage Fast-Tracked""]    BBC Monitoring Africa 29 October 2010 Nigerian police arrest seven over attack in Plateau State[Text of report by Nigerian newspaper This Day website on 27 October: Report by Seriki Adinoyi: "Jos: Police Arrest 7, Link Fresh Attack to 'Prominent Personality'""]",officials,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Bassa LGA  Plateau State (Rawhinku village),3,Nigeria,NGA,566,475,Africa,Plateau,Bassa,9.966667,8.733333,"Unknown location. Coded by ADM2. Bahid used as centroid",143658,10/26/2010,10/26/2010,1,1,0,0,0,0,0,6,0,0,20429,POINT(8.733333 9.966667)
19395,NIG-2010-2-429-19,2010,1,clear,2,Agence France Presse 26 December 2010 Clashes in Nigerian city after deadly Christmas bombings,police,429,Fulani - Birom,429,Fulani - Birom,Fulani,1461,Birom,1443,Jos town  Plateau State,1,Nigeria,NGA,566,475,Africa,Plateau,Jos North,9.916667,8.9,,143658,12/26/2010,12/26/2010,1,1,0,0,0,0,0,3,0,0,20429,POINT(8.9 9.916667)
19396,NIG-2010-2-426-1,2010,1,clear,2,"Agence France Presse 26 October 2010 13 burnt corpses found after fighting over land in Nigeria    NigeriaWatch All Africa 26 October 2010 Communal Clash Claims 30 in Cross River",police spokesman,426,Nsadop - Boje,426,Nsadop - Boje,Nsadop,1980,Boje,1979,Boki LGA  Cross River State (Nsadop and Boje villages),3,Nigeria,NGA,566,475,Africa,Cross River,Boki,6.2555,9.0263,"Unknown location. Coded by ADM2. Kanyang used as centroid",138619,10/24/2010,10/30/2010,3,3,0,0,0,30,30,35,30,0,20426,POINT(9.0263 6.2555)
19409,NIG-2010-2-79-1,2010,0,clear,2,NigeriaWatch,"Daily Trust (2 Deaths) , Other newpapers (6 Deaths) , The Nation (2 Deaths) , The Punch (1 Deaths)",79,Hausa - Yoruba,79,Hausa - Yoruba,Hausa,1462,Yoruba,1562,Apapa LGA  Lagos State (Ijora Apapa Iganmu),3,Nigeria,NGA,566,475,Africa,Lagos,Apapa,6.445556,3.359167,"Unknown location. Coded by ADM2. Apapa used as centroid.",138607,6/30/2010,6/30/2010,1,1,0,0,0,1,1,6,1,0,20079,POINT(3.359167 6.445556)
19416,NIG-2010-2-15-1,2010,0,clear,2,NigeriaWatch; Agence France Presse 28 August 2010 Deadly clashes in Nigeria's north as elections loom,Independent (8 Deaths)   Daily Trust (3 Deaths),15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Gusau Town  Zamfara State (Sokoto road),2,Nigeria,NGA,566,475,Africa,Zamfara,Gusau,12.162784,6.661348,Road linking Gusau LGA to Sokoto state within the LGA is only 12 km in length from the town of Gusau  coded as near.,147254,8/8/2010,8/8/2010,1,1,0,0,0,3,3,8,3,0,20015,POINT(6.661348 12.162784)
19538,NIG-2010-1-793-1,2010,0,clear,1,Agence France Presse 27 August 2010 Suspected Islamists kill three Nigerian police: authorities,authorities,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Yobe state,4,Nigeria,NGA,566,475,Africa,Yobe,,12,11.5,,147264,2/1/2010,2/28/2010,4,1,0,0,0,0,0,1,0,0,10793,POINT(11.5 12)
19539,NIG-2010-1-793-2,2010,0,clear,1,Agence France Presse 27 August 2010 Suspected Islamists kill three Nigerian police: authorities,police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Northern Nigeria,5,Nigeria,NGA,566,475,Africa,,,11.5,8.5,Northern Nigeria  Kano state used as centroid for coordinates.,146538,6/25/2010,8/25/2010,0,2,0,0,0,0,0,3,0,0,10793,POINT(8.5 11.5)
19540,NIG-2010-1-793-3,2010,0,clear,1,Agence France Presse 27 August 2010 Suspected Islamists kill three Nigerian police: authorities,police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Damaturu LGA  Yobe State,3,Nigeria,NGA,566,475,Africa,Yobe,Damaturu,11.747,11.9608,Damaturu used as centroid.,146544,8/25/2010,8/25/2010,1,1,0,0,0,0,0,1,0,0,10793,POINT(11.9608 11.747)
19541,NIG-2010-1-793-4,2010,0,clear,1,Agence France Presse 27 August 2010 Suspected Islamists kill three Nigerian police: authorities,police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State,1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,8/25/2010,8/25/2010,1,1,2,0,0,0,2,2,0,0,10793,POINT(13.1602742255245 11.8464406879537)
19542,NIG-2010-1-793-5,2010,0,clear,1,"Agence France Presse 7 September 2010 Suspected Islamists attack prison in Nigeria: authorities   Agence France Presse 8 September 2010 Attack on Nigerian prison frees 732 inmates: official",state police commissioner,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Bauchi town  Bauchi State (central prison),1,Nigeria,NGA,566,475,Africa,Bauchi,Bauchi,10.313441,9.843273,,144380,9/7/2010,9/7/2010,1,1,2,0,0,2,4,5,4,0,10793,POINT(9.843273 10.313441)
19543,NIG-2010-1-793-6,2010,0,clear,1,Reuters News 13 October 2010 Nigerian city bolsters security after sect attacks,police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State,1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,8/13/2010,10/13/2010,0,2,3,0,0,0,3,3,3,0,10793,POINT(13.1602742255245 11.8464406879537)
19544,NIG-2010-1-793-7,2010,0,clear,1,Agence France Presse 15 October 2010 Gunmen kill two Nigerian policemen amid alarm over Islamists,official,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Bauchi town  Bauchi State,1,Nigeria,NGA,566,475,Africa,Bauchi,Bauchi,10.313441,9.843273,,144380,10/14/2010,10/14/2010,1,1,2,0,0,0,2,2,2,0,10793,POINT(9.843273 10.313441)
19545,NIG-2010-1-793-8,2010,0,clear,1,"Agence France Presse 20 October 2010 Suspected Islamists kill another police officer in Nigeria",police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State (outskirts of),2,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,10/19/2010,10/19/2010,1,1,0,0,0,0,0,1,0,0,10793,POINT(13.1602742255245 11.8464406879537)
19546,NIG-2010-1-793-9,2010,0,clear,1,Agence France Presse 24 October 2010 Suspected Islamists attack northern Nigeria police station,state police commissioner,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Bara town  Yobe state,1,Nigeria,NGA,566,475,Africa,Yobe,Gulani,10.936778,11.684809,,145104,10/24/2010,10/24/2010,1,1,0,1,0,0,1,1,1,0,10793,POINT(11.684809 10.936778)
19547,NIG-2010-1-793-10,2010,0,clear,1,Associated Press Newswires 14 November 2010 Nigeria: 1 soldier killed  another wounded in suspected attack from radical Muslim sect,police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State,1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,11/13/2010,11/13/2010,1,1,0,0,0,0,0,1,0,0,10793,POINT(13.1602742255245 11.8464406879537)
19548,NIG-2010-1-793-11,2010,0,clear,1,Agence France Presse 25 November 2010 Suspected Nigerian Islamists kill two policemen: police,police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State  (Bulunkutu area),1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,11/23/2010,11/23/2010,1,1,0,0,0,0,0,2,0,0,10793,POINT(13.1602742255245 11.8464406879537)
19549,NIG-2010-1-793-12,2010,0,clear,1,Associated Press Newswires 1 December 2010 Nigeria police kill suspected sect member who allegedly tried to murder a north village chief,police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State,1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,11/29/2010,11/29/2010,1,1,0,0,0,0,0,1,0,0,10793,POINT(13.1602742255245 11.8464406879537)
19550,NIG-2010-1-793-13,2010,0,clear,1,Agence France Presse 5 December 2010 Shootout between Nigerian Islamists  troops kills 3: police,police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State,1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,12/5/2010,12/5/2010,1,1,0,0,3,0,3,3,3,0,10793,POINT(13.1602742255245 11.8464406879537)
19551,NIG-2010-1-793-14,2010,0,clear,1,Agence France Presse 25 December 2010 Christmas Eve church attacks in Nigeria kill six: military,military spokesman,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State,1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,12/24/2010,12/24/2010,1,1,0,0,0,0,0,1,0,0,10793,POINT(13.1602742255245 11.8464406879537)
19552,NIG-2010-1-793-15,2010,0,clear,1,Agence France Presse 28 December 2010 Suspected Islamists kill two in northern Nigeria: police,police,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State (Bulunkutu neighbourhood),1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,12/28/2010,12/28/2010,1,1,0,0,0,0,0,1,0,0,10793,POINT(13.1602742255245 11.8464406879537)
19553,NIG-2010-1-793-16,2010,0,clear,1,"Reuters News 30 December 2010 UPDATE 2-Islamist sect kills seven in latest Nigeria attack  Agence France Presse 30 December 2010 Suspected Islamists kill eight in northern Nigeria: army",military,100,Nigeria,793,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,475,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1935,Maiduguri town  Borno State (Ruwan Zafi district),1,Nigeria,NGA,566,475,Africa,Borno,Maiduguri,11.84644069,13.16027423,,146547,12/29/2010,12/29/2010,1,1,3,0,0,0,3,3,3,0,10793,POINT(13.1602742255245 11.8464406879537)
